"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
2345306,"June 28, 2022",California,Fairfield,"900 block of Buchanan St",0,2,N/A
2345228,"June 27, 2022","New York",Newburgh,"N Miller St",0,1,N/A
2343807,"June 27, 2022",California,Lodi,"CA-99 and E Kettleman Ln",0,1,N/A
2341790,"June 27, 2022",Louisiana,"Baton Rouge","2000 block of Sherwood St",0,1,N/A
2342363,"June 27, 2022",Missouri,"Kansas City","E 33rd St and Indiana Ave",0,3,N/A
2341463,"June 27, 2022",Michigan,Kalamazoo,"1100 block of Cadillac St",0,1,N/A
2343254,"June 27, 2022",Texas,"Lake Jackson","200 block of Jasmine St",1,1,N/A
2341491,"June 27, 2022",California,"Los Angeles",N/A,0,1,N/A
2341430,"June 27, 2022",Indiana,Indianapolis,"3100 block of Manor Ct",0,1,N/A
2343306,"June 27, 2022",Texas,Jasper,"1275 Marvin Hancock Dr",0,1,N/A
2342536,"June 27, 2022",Iowa,Davenport,"300 block of E Dover Ct",0,1,N/A
2344268,"June 26, 2022",Louisiana,Kenner,"1600 block of Newport Pl",0,1,N/A
2342211,"June 26, 2022","South Carolina",Ruffin,"700 block of Red Root Rd",0,1,N/A
2341773,"June 26, 2022",Texas,Pasadena,"3823 Red Bluff Rd",2,1,N/A
2340769,"June 26, 2022","District of Columbia",Washington,"800 block of Quincy St NW",1,2,N/A
2341938,"June 26, 2022",Pennsylvania,Philadelphia,"1900 block of Brill St",0,1,N/A
2341875,"June 26, 2022",Michigan,Pontiac,"585 Auburn Ave",0,1,N/A
2340685,"June 26, 2022","New Jersey",Paterson,"Madison St and Essex St",0,5,N/A
2340808,"June 26, 2022","District of Columbia",Washington,"100 block of 56th Pl SE",0,1,N/A
2340696,"June 26, 2022",Texas,Winona,"18005 FM 2767",0,5,N/A
2341195,"June 26, 2022",Virginia,Portsmouth,N/A,0,1,N/A
2342513,"June 26, 2022","New York",Newburgh,"200 block of Lander St",0,1,N/A
2342509,"June 26, 2022",Arkansas,"Little Rock",N/A,0,1,N/A
2340409,"June 26, 2022",Washington,Tacoma,"5415 S Tacoma Way",0,8,N/A
2341441,"June 26, 2022",Washington,Seattle,"10th Ave S and S Jackson St",0,2,N/A
2343234,"June 26, 2022",Pennsylvania,"Dalton (North Abington Township)","1839 N Abington Rd",0,1,N/A
2340235,"June 25, 2022",Illinois,Chicago,"1500 block of E 75th St",0,1,N/A
2340125,"June 25, 2022",Nevada,"North Las Vegas","1600 block of Stocker St",0,2,N/A
2339761,"June 25, 2022",Texas,Houston,"4207 Madden St",2,2,N/A
2340718,"June 25, 2022",Maryland,Baltimore,"Marquette Rd and St Regis Rd",0,1,N/A
2341234,"June 25, 2022",California,Oakland,"700 block of 32nd St",0,1,N/A
2340347,"June 25, 2022",Minnesota,Minneapolis,"SE Main St and 6th Ave SE",0,4,N/A
2342503,"June 25, 2022",Arkansas,"Little Rock","2100 Rebsamen Park Rd",0,2,N/A
2340527,"June 25, 2022",Pennsylvania,York,"W Maple St and Lafayette St",1,1,N/A
2340343,"June 25, 2022","North Carolina",Wilmington,"400 block of N 30th St",0,1,N/A
2339866,"June 24, 2022",Virginia,Hopewell,"Elm St and Arlington Rd",2,2,N/A
2339373,"June 24, 2022",Illinois,Chicago,"E 81st St and S King Dr",0,3,N/A
2339977,"June 24, 2022",Georgia,Lagrange,"1009 Hogansville Rd",1,2,N/A
2338897,"June 24, 2022",Pennsylvania,Philadelphia,"1725 Bridge St",0,1,N/A
2339384,"June 24, 2022",Delaware,Wilmington,"Tatnall St and W 24th St",0,3,N/A
2338934,"June 24, 2022",Illinois,Chicago,"8000 block of S Stewart Ave",0,1,N/A
2339526,"June 24, 2022",Michigan,Detroit,"McKinney St and Haverhill St",0,2,N/A
2338659,"June 23, 2022","New York",Syracuse,"1300 S State St",0,1,N/A
2339101,"June 23, 2022",Colorado,Denver,"Federal Blvd and W 6th Ave",1,1,N/A
2338392,"June 23, 2022",Missouri,"Saint Louis (University City)","7380 Olive Blvd",0,1,N/A
2339843,"June 23, 2022",California,Napa,"Riverside Dr and Oak St",0,1,N/A
2338027,"June 23, 2022",Indiana,Indianapolis,"Belhaven Place",0,2,N/A
2338988,"June 23, 2022",Illinois,Chicago,"1800 block of W 46th St",0,1,N/A
2338986,"June 23, 2022",Illinois,Chicago,"1900 block of S Drake Ave",0,1,N/A
2338617,"June 23, 2022",Alabama,Hartselle,"Frost St and Crestline St",0,1,N/A
2339424,"June 23, 2022",Wisconsin,Milwaukee,"W Hampton Ave and N 80th St",0,1,N/A
2337839,"June 22, 2022",Pennsylvania,Erie,"W 4th St  and Cherry St",0,1,N/A
2338259,"June 22, 2022",Pennsylvania,Philadelphia,"2100 block of N 5th St",0,1,N/A
2337207,"June 22, 2022",Illinois,Chicago,"8000 block of S Harvard Ave",0,1,N/A
2337005,"June 22, 2022",Ohio,Columbus,"1200 block of Crestwood Ave",0,1,N/A
2337424,"June 21, 2022",Connecticut,"New Haven","Foote St",0,1,N/A
2336217,"June 21, 2022",Maryland,Baltimore,N/A,0,1,N/A
2337279,"June 21, 2022",Illinois,Rockford,"1400 block of 5th Ave",0,3,N/A
2337270,"June 21, 2022",Illinois,Rockford,"1200 block of Willow Grove St",0,1,N/A
2337083,"June 21, 2022",Wisconsin,Milwaukee,"N Sherman Blvd and W North Ave",0,1,N/A
2336916,"June 21, 2022",Maryland,Riverdale,"6011 66th Ave",0,1,N/A
2337885,"June 21, 2022",Washington,Kirkland,"11700 block of NE 150th Pl",0,3,N/A
2337851,"June 21, 2022",Missouri,"Saint Louis","St Louis Ave and Bishop P L Scott Ave",0,1,N/A
2336036,"June 20, 2022","New York",Elmira,"200 block of Franklin St",0,1,N/A
2335131,"June 20, 2022",Illinois,Chicago,"8500 block of S Peoria St",0,3,N/A
2336153,"June 20, 2022",Illinois,Rockford,"600 block of Ranger St",0,1,N/A
2335139,"June 20, 2022",Illinois,Chicago,"2100 block of S Lawndale Ave",1,1,N/A
2336102,"June 20, 2022",Delaware,Wilmington,"300 block of S Jackson St",0,3,N/A
2336088,"June 20, 2022",Texas,Houston,"8800 block of Brae Acres Rd",0,1,N/A
2334639,"June 19, 2022",Ohio,Ashville,"10600 block of Ashville Pike",0,1,N/A
2335111,"June 19, 2022",Indiana,Indianapolis,"1 Monument Cir",0,2,N/A
2334512,"June 19, 2022",Florida,Miami,"US-1 and SW 22nd Ave",0,5,N/A
2334367,"June 19, 2022",Ohio,Columbus,"920 N High St",0,3,N/A
2335118,"June 19, 2022",Oregon,Portland,"NW Second Ave and NW Davis St",0,1,N/A
2334220,"June 18, 2022",Alabama,Birmingham,"900 block of 3rd St N",0,2,N/A
2335886,"June 18, 2022",Texas,"Round Rock","1700 block of Onion Creek Village Dr",0,1,N/A
2355861,"June 18, 2022","New York",Beacon,"1256 North Ave",0,1,N/A
2342273,"June 18, 2022",Virginia,Franklin,"400 block of Bogart St",0,2,N/A
2420830,"June 18, 2022",Kentucky,Lexington,"E 6th St and Maple Ave",0,2,N/A
2333687,"June 18, 2022",Texas,Houston,"6700 block of Ave P",0,2,N/A
2334587,"June 18, 2022",Georgia,Lakeland,"US-221 N",1,2,N/A
2334285,"June 18, 2022",Kentucky,Owensboro,"Poplar St and W Fifth St",0,1,N/A
2334791,"June 18, 2022",Wisconsin,Milwaukee,"5713 N 97th St",0,1,N/A
2333605,"June 17, 2022",Wisconsin,Milwaukee,"W Burleigh St and N 24th St",0,2,N/A
2333350,"June 17, 2022",Pennsylvania,Philadelphia,"56th St and Pentridge St",0,1,N/A
2333917,"June 17, 2022",Texas,"Fort Worth","3254 Las Vegas Trl",0,1,N/A
2333912,"June 17, 2022",Missouri,"Jefferson City","600 block of Ohio St",0,1,N/A
2333635,"June 17, 2022",Texas,"Fort Worth","2200 block of E Loop 820",0,1,N/A
2333450,"June 17, 2022",Iowa,Waterloo,"500 block of Pleasant St",0,1,N/A
2333738,"June 17, 2022",Illinois,Chicago,"8800 block of S Mackinaw Ave",0,1,N/A
2379254,"June 17, 2022","South Carolina",Columbia,"401 Columbiana Dr",0,1,N/A
2334083,"June 17, 2022",Massachusetts,Pittsfield,"400 block of Tyler St",0,1,N/A
2333511,"June 16, 2022","New York",Rochester,"1500 block of Dewey Ave",0,1,N/A
2332633,"June 16, 2022",Illinois,Chicago,"9200 block of S Halstead St",0,3,N/A
2332904,"June 16, 2022",Louisiana,Crowley,"200 Kathy Meadows Ln",1,2,N/A
2331779,"June 15, 2022",Tennessee,Memphis,"Castalia St and Dianne Cove",0,1,N/A
2333485,"June 15, 2022",Wisconsin,Madison,"Freeport Rd and Reetz Rd",0,1,N/A
2331660,"June 15, 2022",Florida,Tampa,"N 11th St and E Seward St",0,1,N/A
2332452,"June 15, 2022",Kansas,"Kansas City","3500 block of Shawnee Dr",0,3,N/A
2331635,"June 15, 2022",Michigan,Lansing,"W Willow St and N Martin Luther King Jr Blvd",0,1,N/A
2331139,"June 15, 2022",Ohio,"Cincinnati (Cheviot)","3746 Dina Ave",1,1,N/A
2331881,"June 15, 2022",Ohio,Columbus,"1888 Fairmont Ave",1,2,N/A
2332992,"June 15, 2022",Florida,Lutz,"23673 FL-54",0,1,N/A
2332095,"June 15, 2022",Illinois,Chicago,"9700 block of S Greenwood Ave",0,1,N/A
2332975,"June 15, 2022",Florida,Lakeland,"Old Rd 37",0,1,N/A
2331962,"June 15, 2022",Mississippi,Biloxi,"1600 block of Irish Hill Dr",0,1,N/A
2333711,"June 15, 2022",Mississippi,Tupelo,"Lumpkin Ave",0,1,N/A
2331807,"June 14, 2022",Pennsylvania,Dauphin,"100 block of Elizabeth Ave",0,1,N/A
2331018,"June 14, 2022",Georgia,Metter,"N Leroy St",1,1,N/A
2330659,"June 14, 2022",Maryland,"Capitol Heights","Walker Mill Rd and Addison Rd S",0,1,N/A
2330063,"June 14, 2022",Texas,Houston,"1221 Redford St",0,3,N/A
2331109,"June 14, 2022",Texas,Austin,"3400 block of Palm Way",0,1,N/A
2331152,"June 14, 2022",Ohio,Cleveland,"Dublin Ave and E 176th St",0,1,N/A
2333178,"June 14, 2022",Texas,Ennis,"300 block of W Waco St",0,1,N/A
2331102,"June 14, 2022",Michigan,"Grand Rapids","1100 block of Prince St SE",0,2,N/A
2331520,"June 14, 2022",Oklahoma,Tulsa,"2171 N Hartford Ave",0,2,N/A
2330583,"June 14, 2022",Oklahoma,Tulsa,"1111 E 60th St",0,1,N/A
2330930,"June 13, 2022",Kentucky,Owensboro,"800 block of Poindexter St",0,1,N/A
2330510,"June 13, 2022",Tennessee,Chattanooga,"500 block of Shawnee Trail",0,1,N/A
2329823,"June 13, 2022",Illinois,Chicago,"9100 block of S Drexel Ave",0,1,N/A
2329801,"June 13, 2022","New York",Bronx,"Astor Ave and Holland Ave",0,1,N/A
2330271,"June 13, 2022",Illinois,Chicago,"7300 block of S Kenwood Ave",0,1,N/A
2330041,"June 13, 2022",Pennsylvania,Philadelphia,"811 Adams St",0,1,N/A
2330596,"June 13, 2022",California,Berkeley,"600 block of Channing Way",0,1,N/A
2329682,"June 13, 2022",Illinois,Chicago,"5600 block of S Central Park Ave",0,1,N/A
2329143,"June 13, 2022",Wisconsin,Milwaukee,"2400 block of N 38th St",0,1,N/A
2333384,"June 13, 2022",Texas,Sherman,"221 Archer Cir",1,1,N/A
2331460,"June 13, 2022",Nevada,"Las Vegas","Durango Dr and Vegas Dr",0,1,N/A
2329558,"June 13, 2022",Texas,"San Antonio","4141 I-10 Frontage Rd",0,1,N/A
2329019,"June 13, 2022",Missouri,"Saint Louis","3500 block of S Spring Ave",0,2,N/A
2330092,"June 13, 2022",Delaware,"New Castle","1200 West Ave",0,1,N/A
2330039,"June 13, 2022",Ohio,Columbus,"W Broad St and N Warren Ave",0,1,N/A
2329852,"June 13, 2022",Alabama,Birmingham,"1237 Beacon Pkwy E",1,2,N/A
2328858,"June 12, 2022",Illinois,Chicago,"800 block of N Drake Ave",0,1,N/A
2328761,"June 12, 2022",Wisconsin,Milwaukee,"2300 block of W Roosevelt Dr",0,1,N/A
2328904,"June 12, 2022",Pennsylvania,Pittsburgh,"Rose St and Elmore St",0,1,N/A
2328971,"June 12, 2022",Pennsylvania,Philadelphia,"300 block of E Westmoreland St",0,2,N/A
2328519,"June 12, 2022",Texas,"San Antonio","5627 Culebra Rd",0,1,N/A
2328922,"June 12, 2022",Georgia,Decatur,"4919 Flat Shoals Pkwy",1,1,N/A
2330233,"June 12, 2022",Georgia,Bainbridge,"100 block of Penelope Dr",0,2,N/A
2329346,"June 12, 2022","District of Columbia",Washington,"600 block of 21st St NE",0,1,N/A
2328532,"June 12, 2022",Michigan,Roseville,"27000 block of Kelly St",0,4,N/A
2329083,"June 12, 2022",Ohio,Cleveland,"5900 block of White St",0,1,N/A
2329979,"June 12, 2022",Louisiana,"New Orleans","Avon Park Blvd and Curran Rd",0,1,N/A
2328031,"June 11, 2022","New York",Newburgh,"29 S Water St",0,1,N/A
2328684,"June 11, 2022",Illinois,Decatur,"W Leafland Ave and N Oakland Ave",0,1,N/A
2328188,"June 11, 2022",Washington,Yakima,"600 block of Pleasant Ave",0,3,N/A
2328124,"June 11, 2022",Texas,Houston,"5400 block of Rand St",0,2,N/A
2328352,"June 11, 2022",Georgia,Macon,"2400 block of Recreation Rd",0,1,N/A
2328089,"June 11, 2022","New York",Brooklyn,"264 Essex St",0,3,N/A
2329272,"June 11, 2022",Indiana,Goshen,N/A,0,1,N/A
2328176,"June 11, 2022",Illinois,Chicago,"1100 block of W Garfield Blvd",0,1,N/A
2327991,"June 11, 2022",Kentucky,Louisville,"1101 River Rd",0,6,N/A
2326957,"June 10, 2022",Pennsylvania,Philadelphia,"800 block of Bridge St",1,1,N/A
2339403,"June 10, 2022","New Mexico",Albuquerque,"2100 block of Dorothy St",0,1,N/A
2326880,"June 10, 2022",Delaware,Wilmington,"100 block of W 26th St",0,1,N/A
2327499,"June 10, 2022",Florida,Tampa,"E Diana St and N 32nd St",0,1,N/A
2327308,"June 10, 2022",Louisiana,Monroe,"1101 Richwood Rd",0,2,N/A
2327190,"June 10, 2022",Kentucky,Lexington,"E 6th St and Pemberton St",0,1,N/A
2327181,"June 9, 2022",Michigan,Kalamazoo,"1000 block of Interfaith Blvd",0,1,N/A
2325886,"June 9, 2022",Illinois,Chicago,"4700 block of W Wellington Ave",0,2,N/A
2326721,"June 9, 2022",Kansas,Wichita,"E Pawnee St and S Laura St",0,1,N/A
2326570,"June 9, 2022",Texas,Clute,"947 Stratton Ridge Rd",0,1,N/A
2326452,"June 9, 2022",Ohio,Canton,"1400 block of 13th St SE",0,1,N/A
2326518,"June 9, 2022",Ohio,Toledo,"4100 block of Amsterdam Rd",0,1,N/A
2327322,"June 9, 2022",Louisiana,"New Orleans","1900 block of Hendee St",1,1,N/A
2327170,"June 9, 2022",Louisiana,"New Orleans","Marques Rd and Chef Menteur Hwy",0,2,N/A
2324906,"June 8, 2022",Connecticut,"New Haven","Goffe St and Orchard St",0,1,N/A
2324798,"June 8, 2022",Ohio,Dayton,"1900 block of Republic Dr",0,1,N/A
2324777,"June 8, 2022",Wisconsin,Milwaukee,N/A,0,1,N/A
2325472,"June 8, 2022",Nevada,"North Las Vegas","3200 block of Fountain Falls Way",0,2,N/A
2324468,"June 8, 2022",Texas,"El Paso","6900 block of Canyon View Ln",0,1,N/A
2326194,"June 8, 2022",Louisiana,"New Orleans","1900 block of Hendee St",1,1,N/A
2323906,"June 7, 2022",Ohio,Cleveland,"4071 Lee Rd",0,3,N/A
2323864,"June 7, 2022",Ohio,Columbus,"5000 block of E Livingston Ave",0,1,N/A
2323792,"June 7, 2022",Ohio,Akron,"Allyn St and Power St",0,1,N/A
2323547,"June 7, 2022","South Carolina",Dillon,"Coreys Ct",1,1,N/A
2336360,"June 7, 2022",Georgia,Lawrenceville,"Great Shoals Cir",0,1,N/A
2324582,"June 7, 2022",California,Oakland,"98th Ave and Edes Ave",0,1,N/A
2324504,"June 7, 2022",Illinois,Chicago,"6900 block of S Perry Ave",0,1,N/A
2324458,"June 7, 2022",Texas,Hurst,"3000 block of Trinity Lakes Dr",0,1,N/A
2323441,"June 7, 2022",Wisconsin,Milwaukee,"4500 block of W Eggert Pl",0,1,N/A
2324430,"June 7, 2022",Pennsylvania,Philadelphia,"2700 block of Hutchinson St",0,2,N/A
2324243,"June 7, 2022","New York","Corona (Queens)","205-21 113th Rd",0,1,N/A
2324381,"June 7, 2022",Pennsylvania,Philadelphia,"4400 block of N 16th St",0,2,N/A
2324496,"June 7, 2022",Illinois,Chicago,"13000 block of S Champlain Ave",0,4,N/A
2325199,"June 7, 2022",Oklahoma,"Oklahoma City","5454 N Meridian Ave",0,2,N/A
2323472,"June 6, 2022",Missouri,Springfield,"2660 N Grant Ave",1,1,N/A
2322650,"June 6, 2022",Florida,Tampa,"E Columbus Dr and N Avenida Republica de Cuba",1,1,N/A
2324358,"June 6, 2022",Florida,Ocala,"3120 SE 10th Ave",0,1,N/A
2323359,"June 6, 2022",Delaware,Wilmington,"600 block of S Union St",0,1,N/A
2323357,"June 6, 2022",Pennsylvania,Philadelphia,"3900 block of N 7th St",0,1,N/A
2323348,"June 6, 2022",Pennsylvania,Philadelphia,"2000 block of N 19th St",0,3,N/A
2323245,"June 6, 2022",Arkansas,Benton,"6101 Alcoa Rd",0,1,N/A
2324128,"June 6, 2022","New Jersey",Hoboken,"4th St and Jackson St",0,1,N/A
2323213,"June 6, 2022","New York","Staten Island","476 Richmond Terrace",0,1,N/A
2322893,"June 6, 2022",Kentucky,Louisville,"1149 River Rd",0,1,N/A
2321629,"June 5, 2022",Illinois,Decatur,"333 E Center St",1,1,N/A
2321970,"June 5, 2022",Wisconsin,Milwaukee,"9014 W Appleton Ave",0,1,N/A
2321983,"June 5, 2022","South Carolina",Elloree,"70 3 Bridges Rd",0,2,N/A
2321532,"June 5, 2022",Tennessee,Chattanooga,"2125 McCallie Ave",2,12,N/A
2321804,"June 5, 2022",Texas,Wylie,"2900 block of Jamestown Dr",0,1,N/A
2323048,"June 5, 2022","North Carolina","Elizabeth City","900 block of Herrington Rd",1,1,N/A
2322081,"June 5, 2022",Pennsylvania,Philadelphia,"1400 block of S Taylor St",0,1,N/A
2322474,"June 5, 2022",Delaware,Wilmington,"900 block of Lombard St",0,3,N/A
2322455,"June 5, 2022",Illinois,Chicago,"2700 block of E 79th St",0,1,N/A
2323283,"June 5, 2022",Washington,Pasco,"101 W Columbia St",0,1,N/A
2323270,"June 5, 2022","New York",Syracuse,"1400 block of Midland Ave",0,1,N/A
2323667,"June 4, 2022",Washington,Bellingham,N/A,0,1,N/A
2321593,"June 4, 2022","South Carolina",Summerton,"4193 St Paul Rd",1,7,N/A
2321935,"June 4, 2022",Wisconsin,Milwaukee,"2800 block of N 49th St",0,1,N/A
2320916,"June 4, 2022",Maryland,"Silver Spring","11225 Oak Leaf Dr",0,1,N/A
2323557,"June 4, 2022","South Carolina",Darlington,"Cashua Ferry Rd",0,1,N/A
2321529,"June 4, 2022",Missouri,"Saint Louis","N 8th St and Chestnut St",0,2,N/A
2320673,"June 4, 2022",Texas,"El Paso (Socorro)","10851 Thunder Rd",0,5,N/A
2321266,"June 4, 2022",Pennsylvania,Philadelphia,"200 block of South St",3,11,N/A
2320618,"June 4, 2022",Arizona,Phoenix,"N 10th Ave and W Hatcher Rd",1,8,N/A
2320571,"June 4, 2022",Illinois,Chicago,"1365 N Hudson Ave",0,2,N/A
2322303,"June 4, 2022",Virginia,Annandale,"7300 block of Beverly Manor Dr",0,1,N/A
2321157,"June 4, 2022",Kentucky,Louisville,"4300 block of Fegenbush Ln",0,1,N/A
2323264,"June 4, 2022","New York",Syracuse,"700 block of Valley Dr",0,1,N/A
2322179,"June 4, 2022",California,Visalia,"2100 block of N Divisadero St",0,1,N/A
2321219,"June 3, 2022","North Carolina",Goldsboro,"N George St and Pearson St",1,1,N/A
2320324,"June 3, 2022",Virginia,Richmond,"400 block of N Laburnum Ave",0,1,N/A
2320437,"June 3, 2022",Minnesota,Minneapolis,"1721 University Ave SE",0,1,N/A
2320218,"June 3, 2022",Michigan,Lansing,"2900 block of Cabot Dr",0,1,N/A
2320361,"June 3, 2022",Virginia,Chester,"10960 block of Stepney Rd",1,5,N/A
2335456,"June 3, 2022",Louisiana,"Bossier City","4900 block of Dahlia Dr",0,1,N/A
2320729,"June 3, 2022",Florida,Ocala,"100 NW 23rd Ave",0,1,N/A
2320435,"June 3, 2022",Texas,Houston,"12500 block of Dunlap St",0,1,N/A
2321520,"June 3, 2022",Missouri,"Saint Louis","501 Chouteau Ave",0,2,N/A
2320644,"June 3, 2022",Florida,Pensacola,"1300 Block of N V St",0,2,N/A
2320499,"June 3, 2022",Louisiana,Opelousas,"Lastrapes St and Rice Ln",0,1,N/A
2321286,"June 3, 2022",Pennsylvania,Philadelphia,"Market Street",0,1,N/A
2320245,"June 2, 2022",Michigan,Flint,"3400 block of Herrick St",0,1,N/A
2319593,"June 2, 2022",Virginia,Portsmouth,"1100 block of Virginia Ave",0,1,N/A
2320213,"June 2, 2022",Michigan,Lansing,"Westmoreland Ave and Hyland St",0,1,N/A
2320060,"June 2, 2022",Pennsylvania,Harrisburg,"N 16th St and Helen St",0,2,N/A
2319704,"June 2, 2022",Illinois,Chicago,"8300 block of S Houston Ave",1,1,N/A
2319941,"June 2, 2022",Nevada,Sparks,"1400 block of K St",0,1,N/A
2318526,"June 1, 2022",Illinois,Chicago,"5300 block of W Madison St",0,1,N/A
2319372,"June 1, 2022",California,Tracy,"Tracy Blvd and Valpico Rd",1,1,N/A
2318430,"June 1, 2022",California,"Van Nuys","13000 Oxnard St",0,1,N/A
2318937,"June 1, 2022",Texas,"El Paso","100 block of Edith Dr",0,1,N/A
2318787,"June 1, 2022",Ohio,Columbus,N/A,0,1,N/A
2318509,"May 31, 2022",Illinois,Chicago,"7600 block of S Marquette Ave",0,2,N/A
2318473,"May 31, 2022","South Carolina",Beaufort,"2505 North St",0,2,N/A
2317345,"May 31, 2022",Illinois,Chicago,"3944 W Gladys Ave",0,1,N/A
2317415,"May 31, 2022",Indiana,"Fort Wayne","1717 Andrew St",0,2,N/A
2318024,"May 31, 2022",Pennsylvania,Philadelphia,"5400 block of Trinity st",0,1,N/A
2317921,"May 31, 2022",Maryland,Baltimore,"1841 Pennsylvania Ave",0,1,N/A
2318846,"May 31, 2022",Pennsylvania,"Upper Darby","Larchwood Ave and West Chester Pike",0,1,N/A
2317782,"May 31, 2022",Louisiana,"Baton Rouge","Desoto Dr",0,1,N/A
2316671,"May 30, 2022",Illinois,Chicago,"7400 block of S Merrill Ave",0,1,N/A
2315903,"May 30, 2022",Pennsylvania,Philadelphia,"N Delaware Ave and E Tioga St",2,2,N/A
2316656,"May 30, 2022",Georgia,Brunswick,"2200 block of Lee St",0,2,N/A
2318283,"May 30, 2022",Ohio,Warren,"Jefferson St SW and York Ave SW",0,1,N/A
2317190,"May 30, 2022",Michigan,Ypsilanti,"Merritt Rd and Stony Creek Rd",0,1,N/A
2316449,"May 30, 2022",Ohio,Cleveland,"7500 block of Decker Ave",0,1,N/A
2317074,"May 30, 2022",Pennsylvania,Philadelphia,"5400 block of Old York Rd",0,1,N/A
2317010,"May 30, 2022",Georgia,Macon,"2420 Pio Nono Ave",0,2,N/A
2317016,"May 30, 2022","South Carolina",Charleston,"America St and South St",0,9,N/A
2316801,"May 30, 2022",Iowa,"Des Moines","SE 4th St and McKinley Ave",0,2,N/A
2316899,"May 30, 2022","District of Columbia",Washington,"400 block of Condon Terrace SE",0,1,N/A
2315756,"May 30, 2022",Michigan,Detroit,"6200 block of Michigan Ave",0,1,N/A
2317585,"May 29, 2022","South Carolina",Lancaster,"700 S Main St",0,1,N/A
2315621,"May 29, 2022",Illinois,Decatur,"800 block of W Elm St",0,1,N/A
2315865,"May 29, 2022","North Dakota",Fargo,"2nd Ave N and Broadway N",0,2,N/A
2315259,"May 29, 2022","New York",Brooklyn,"252 Dumont Avenue",0,3,N/A
2315432,"May 29, 2022",Virginia,Nathalie,"Golden Leaf Road",0,3,N/A
2315349,"May 29, 2022",Maryland,Baltimore,"1300 block of N Luzerne Ave",0,1,N/A
2317859,"May 29, 2022",Iowa,"Fort Dodge","613 N 22nd St",0,1,N/A
2315978,"May 29, 2022",Colorado,Denver,"9651 Martin Luther King Jr Blvd",0,1,N/A
2315074,"May 29, 2022",Illinois,Chicago,"800 block of S Karlov Ave",0,5,N/A
2315605,"May 29, 2022",Arizona,Phoenix,"N 58th St and W Windsor Ave",1,5,N/A
2316880,"May 29, 2022",Washington,Yakima,"900 block of E Chestnut Ave",0,1,N/A
2315831,"May 29, 2022",Virginia,Richmond,"1300 block of Coalter Str",0,2,N/A
2315361,"May 29, 2022",Nevada,Henderson,"I-11 and Horizon Dr",0,7,N/A
2315575,"May 29, 2022",Pennsylvania,Philadelphia,"4900 block of N 16th St",0,3,N/A
2314864,"May 28, 2022",Texas,Laredo,"4400 block of Exodus Dr",0,1,N/A
2314747,"May 28, 2022","New York",Brooklyn,"769 Hendrix St",0,1,N/A
2314991,"May 28, 2022",Tennessee,Chattanooga,"100 block of Cherry St",0,6,N/A
2314819,"May 28, 2022",Maryland,Baltimore,"Pratt St and Light St",1,2,N/A
2315338,"May 28, 2022",California,Fresno,"2233 N 1st St",1,3,N/A
2315417,"May 28, 2022",Florida,Malabar,"2500 block of Billie Ln",0,4,N/A
2318138,"May 28, 2022",Ohio,Columbus,"1700 block of Dysart Ave",0,1,N/A
2314479,"May 28, 2022",Kentucky,Louisville,"2100 block of Hale Ave",0,1,N/A
2314321,"May 28, 2022",Georgia,Thomaston,"205 Park Ln",1,2,N/A
2315333,"May 28, 2022",California,Merced,"2600 block of Cowden Ave",1,3,N/A
2314498,"May 28, 2022",Missouri,"Saint Louis","Page Blvd and Vandeventer Ave",0,1,N/A
2314929,"May 27, 2022",Louisiana,"New Orleans","2700 block of Nashville St",0,2,N/A
2313988,"May 27, 2022",Alabama,Anniston,"1204 Front St",0,6,N/A
2314089,"May 27, 2022",Mississippi,Jackson,"2507 Prosperity St",0,1,N/A
2315727,"May 27, 2022",Arkansas,Magnolia,US-79,0,1,N/A
2314036,"May 26, 2022",Michigan,Kalamazoo,"4310 Stadium Dr",0,1,N/A
2313265,"May 26, 2022","New York",Rochester,"100 block of Murray St",0,1,N/A
2313050,"May 26, 2022",Mississippi,Jackson,"1900 block of Ventura Dr",1,1,N/A
2313253,"May 26, 2022",Illinois,Chicago,"4600 block of N Francisco Ave",0,1,N/A
2312972,"May 26, 2022",Tennessee,Memphis,"5975 Bishop Dale Dr",0,1,N/A
2313241,"May 26, 2022",Kentucky,Louisville,"2200 block of Grand Ave",0,1,N/A
2314043,"May 26, 2022",Virginia,"South Boston","300 Poplar Creek St",0,1,N/A
2313281,"May 26, 2022",California,Clovis,"W Rialto Ave",0,1,N/A
2313389,"May 26, 2022",Hawaii,Honolulu,"925 S Beretania St",0,3,N/A
2313003,"May 26, 2022",Texas,"Fort Worth","5200 block of Bryant Irvin Rd",0,1,N/A
2313598,"May 26, 2022",California,Berkeley,"2100 Martin Luther King Jr. Way",0,1,N/A
2313601,"May 26, 2022",Ohio,Cincinnati,"3450 Reading Rd",0,2,N/A
2312963,"May 26, 2022",Nebraska,Lincoln,"7300 A St",0,1,N/A
2313362,"May 26, 2022",Mississippi,Jackson,"Queen Theresa Ln",0,1,N/A
2313168,"May 25, 2022",Texas,Houston,"7000 block of San Angelo St",0,1,N/A
2313053,"May 25, 2022",Maryland,Baltimore,"500 block of Willow Ave",0,2,N/A
2313723,"May 25, 2022",Pennsylvania,Philadelphia,"2000 block of N Franklin St",0,1,N/A
